Gene,adatcodoncount,adatcodonfreq,proteinlennucleotides,ADAT_transformed_ordered_pvalues,ADAT_pvalues_raw,ADAT_pvalues_corrected,chisquareadatenrichedstatus,expected_adat_codons,observed_adat_codons,protein_length_AA,feature
F13B12.7,9,0.06666666666666667,405,0.6135237692287675,0.3864762307712325,7666.5289898089395,nonsignificant,12,9,135,gene
F13C5.1,14,0.0748663101604278,561,0.7486508911897807,0.2513491088102194,4986.012271468322,nonsignificant,19,14,187,gene
F13C5.2,38,0.10133333333333333,1125,-0.9906776239525625,0.009322376047437499,184.92797365301766,nonsignificant,25,38,375,gene
F13C5.3a,28,0.06862745098039216,1224,0.7632764293621461,0.23672357063785393,4695.885470743108,nonsignificant,35,28,408,gene
F13C5.5,41,0.18636363636363637,660,-0.9999489601473971,5.103985260291326e-05,1.0124775560839905,nonsignificant,22,41,220,gene
F13C5.6a,33,0.08068459657701711,1227,0.13616825714527359,0.8638317428547264,17135.830283009207,nonsignificant,34,33,409,gene
F13D2.1a,102,0.06227106227106227,4914,0.9999721388845367,2.7861115463256625e-05,0.5526809474446217,nonsignificant,154,102,1638,gene
F13D2.2,40,0.09975062344139651,1203,0.1241039420770591,0.8758960579229409,17375.150101017378,nonsignificant,41,40,401,gene
F13D2.3,31,0.08115183246073299,1146,0.8452710765146256,0.15472892348537437,3069.3576551793712,nonsignificant,40,31,382,gene
F13D11.1,23,0.05515587529976019,1251,0.9407702962727206,0.0592297037272794,1174.9396328380415,nonsignificant,34,23,417,gene
F13D11.2a,68,0.06917599186164802,2949,0.9003317134162434,0.09966828658375657,1977.119800961979,nonsignificant,83,68,983,gene
F13D11.3,20,0.11428571428571428,525,-0.36264811176606293,0.6373518882339371,12643.14940689661,nonsignificant,18,20,175,gene
F13D11.4,34,0.09883720930232558,1032,-0.2763263901682371,0.7236736098317629,14355.51339823268,nonsignificant,32,34,344,gene
F13D12.2a,73,0.218562874251497,1002,-0.9999999999774445,2.2555466125444467e-11,4.474327815304419e-07,enriched,34,73,334,gene
F13D12.3,19,0.07723577235772358,738,0.4775687150384357,0.5224312849615643,10363.46939978255,nonsignificant,22,19,246,gene
F13D12.4a,134,0.25572519083969464,1572,-1.0,6.2601253973973115e-34,1.2418210750817047e-29,enriched,49,134,524,gene
F13D12.5,70,0.16587677725118483,1266,-0.9999993093436835,6.906563164693732e-07,0.013700549349802957,enriched,39,70,422,gene
F13D12.6,76,0.16703296703296702,1365,-0.9999999992925537,7.074463098970701e-10,1.4033612449428179e-05,enriched,38,76,455,gene
F13D12.7a,42,0.12316715542521994,1023,-0.9518065117068092,0.048193488293190825,956.0142272720265,nonsignificant,31,42,341,gene
F13D12.8,25,0.16556291390728478,453,-0.9010398459805948,0.09896015401940522,1963.0725752829414,nonsignificant,18,25,151,gene
F13D12.9,78,0.16846652267818574,1389,-0.9999999981255315,1.8744684504065423e-09,3.718383065071458e-05,enriched,40,78,463,gene
F13D12.10a,28,0.15217391304347827,552,-0.9263617298796974,0.07363827012030258,1460.7623643764423,nonsignificant,20,28,184,gene
F13E6.1,29,0.14795918367346939,588,-0.9963906530640546,0.00360934693594544,71.5986151683497,nonsignificant,17,29,196,gene
F13E6.2,47,0.06438356164383562,2190,0.985449950752578,0.014550049247421962,288.62932692110945,nonsignificant,67,47,730,gene
F13E6.3a,11,0.0650887573964497,507,0.4209002580460812,0.5790997419539188,11487.601581139887,nonsignificant,13,11,169,gene
F13E6.4,22,0.04966139954853273,1329,0.8063535687307831,0.19364643126921688,3841.3642570874554,nonsignificant,29,22,443,gene
F13E6.5,35,0.11475409836065574,915,-0.5275023859993115,0.47249761400068846,9372.935168931657,nonsignificant,31,35,305,gene
F13E6.6,101,0.07531692766592095,4023,0.9427308125291728,0.057269187470827196,1136.048871858799,nonsignificant,122,101,1341,gene
F13E9.1,40,0.08032128514056225,1494,0.45350640459341784,0.5464935954065822,10840.79345208037,nonsignificant,44,40,498,gene
F13E9.2,6,0.11764705882352941,153,-0.6826894921370888,0.31731050786291115,6294.488544476569,nonsignificant,4,6,51,gene
F13E9.3,3,0.058823529411764705,153,0.3829249225480261,0.6170750774519739,12240.918311414805,nonsignificant,4,3,51,gene
F13E9.4,22,0.05365853658536585,1230,0.5672324193322154,0.43276758066778465,8584.810497706843,nonsignificant,26,22,410,gene
F13E9.5,21,0.06583072100313479,957,0.32334267828357577,0.6766573217164242,13422.851290888708,nonsignificant,23,21,319,gene
F13E9.6,32,0.12213740458015267,786,-0.8975295651402506,0.10247043485974942,2032.7060163128492,nonsignificant,24,32,262,gene
F13E9.8,22,0.102803738317757,642,-0.7747470936393503,0.22525290636064965,4468.341903476207,nonsignificant,17,22,214,gene
F13E9.9a,16,0.04892966360856269,981,0.7991748773048584,0.2008251226951417,3983.7679589035256,nonsignificant,22,16,327,gene
F13E9.10,9,0.0391304347826087,690,0.9964907102952549,0.0035092897047450697,69.61377987302795,nonsignificant,23,9,230,gene
F13E9.11a,40,0.1038961038961039,1155,-0.1272198762060882,0.8727801237939118,17313.339315699828,nonsignificant,39,40,385,gene
F13E9.12,8,0.1111111111111111,216,-0.5857838217574749,0.4142161782425251,8216.80632779697,nonsignificant,6,8,72,gene
F13E9.13,12,0.04316546762589928,834,0.9975030910848585,0.002496908915141551,49.531182149662946,nonsignificant,28,12,278,gene
F13E9.14,19,0.08520179372197309,669,-0.18633628423320814,0.8136637157667919,16140.647129665851,nonsignificant,18,19,223,gene
F13E9.15,9,0.08108108108108109,333,-0.7793286380801567,0.22067136191984324,4377.457806403931,nonsignificant,6,9,111,gene
F13E9.16,8,0.12903225806451613,186,-0.5857838217574749,0.4142161782425251,8216.80632779697,nonsignificant,6,8,62,gene
F13E9.19,3,0.06666666666666667,135,0.3829249225480261,0.6170750774519739,12240.918311414805,nonsignificant,4,3,45,gene
F13G3.1,33,0.09141274238227147,1083,0.13616825714527359,0.8638317428547264,17135.830283009207,nonsignificant,34,33,361,gene
F13G3.2,22,0.06528189910979229,1011,0.9863362871318188,0.013663712868181228,271.04707216611104,nonsignificant,37,22,337,gene
F13G3.3a,21,0.04183266932270916,1506,0.9997722373975496,0.00022776260245036984,4.5181267448079865,nonsignificant,46,21,502,gene
F13G3.4,17,0.1588785046728972,321,-0.929559570727912,0.070440429272088,1397.3267954704097,nonsignificant,11,17,107,gene
F13G3.5a,41,0.14335664335664336,858,-0.9859807228860401,0.014019277113959906,278.1004001096226,nonsignificant,28,41,286,gene
F13G3.6,32,0.0893854748603352,1074,-0.28499934531191085,0.7150006546880892,14183.467987047625,nonsignificant,30,32,358,gene
F13G3.7a,28,0.0748663101604278,1122,0.8610175397068186,0.1389824602931814,2756.9950648358395,nonsignificant,37,28,374,gene
F13G3.8,30,0.07075471698113207,1272,0.601975280493062,0.39802471950693796,7895.616360859129,nonsignificant,35,30,424,gene
F13G3.9,23,0.1564625850340136,441,-0.9198816862723658,0.08011831372763421,1589.30698941508,nonsignificant,16,23,147,gene
F13G3.10a,8,0.08247422680412371,291,-0.2945430138887266,0.7054569861112734,13994.15023348933,nonsignificant,7,8,97,gene
F13G3.11,9,0.043689320388349516,618,0.9198816862723658,0.08011831372763421,1589.30698941508,nonsignificant,16,9,206,gene
F13G3.12,15,0.0635593220338983,708,0.9047071619765434,0.0952928380234566,1890.3240278713085,nonsignificant,23,15,236,gene
F13G11.2,17,0.0779816513761468,654,0.35364480446050983,0.6463551955394902,12821.748013916866,nonsignificant,19,17,218,gene
F13G11.3,11,0.05641025641025641,585,0.7887004526662931,0.21129954733370696,4191.549120458745,nonsignificant,16,11,195,gene
F13H6.1a,50,0.0723589001447178,2073,0.8724916695094174,0.1275083304905826,2529.3827519416873,nonsignificant,62,50,691,gene
F13H6.3,39,0.07027027027027027,1665,0.4581344042127484,0.5418655957872516,10748.987823631709,nonsignificant,43,39,555,gene
F13H6.5,44,0.10551558752997602,1251,-0.2423792763166034,0.7576207236833966,15028.922295707538,nonsignificant,42,44,417,gene
F13H8.1a,9,0.05732484076433121,471,0.8185507922785835,0.18144920772141646,3599.4079335697384,nonsignificant,14,9,157,gene
F13H8.2,78,0.08387096774193549,2790,0.7563846116700852,0.24361538832991475,4832.598458300519,nonsignificant,89,78,930,gene
F13H8.3,13,0.034666666666666665,1125,0.9999686363185557,3.136368144425899e-05,0.6221613488097656,nonsignificant,39,13,375,gene
F13H8.4,20,0.07246376811594203,828,0.6826894921370888,0.31731050786291115,6294.488544476569,nonsignificant,25,20,276,gene
F13H8.5a,23,0.05227272727272727,1320,0.9182772477013408,0.08172275229865922,1621.134237348503,nonsignificant,33,23,440,gene
F13H8.6,21,0.0695364238410596,906,0.8626051741441992,0.13739482585580076,2725.5011605015197,nonsignificant,29,21,302,gene
F13H8.7,31,0.07989690721649484,1164,0.6760601544014686,0.32393984559853134,6425.994717138066,nonsignificant,37,31,388,gene
F13H8.8,29,0.05566218809980806,1563,0.9390813092202833,0.06091869077971672,1208.4440689972405,nonsignificant,41,29,521,gene
F13H8.9,21,0.05412371134020619,1164,0.9960522481430966,0.00394775185690346,78.31155358539394,nonsignificant,39,21,388,gene
F13H8.10a,79,0.0649671052631579,3648,0.9968807404657424,0.0031192595342575914,61.87675138106784,nonsignificant,110,79,1216,gene
F13H8.11,26,0.05639913232104121,1383,0.9864453339351844,0.013554666064815552,268.8839107277461,nonsignificant,42,26,461,gene
F13H8.12a,4,0.032,375,0.9044192954543706,0.09558070454562936,1896.0344360716497,nonsignificant,9,4,125,gene
F13H10.1,5,0.04201680672268908,357,0.929559570727912,0.070440429272088,1397.3267954704097,nonsignificant,11,5,119,gene
F13H10.2a,23,0.06133333333333333,1125,0.9697397199795282,0.030260280020471753,600.2731747660981,nonsignificant,36,23,375,gene
F13H10.3a,37,0.060064935064935064,1848,0.9970150855723845,0.0029849144276154972,59.21174750060862,nonsignificant,60,37,616,gene
F13H10.4a,45,0.056461731493099125,2391,0.9868873367348441,0.013112663265155911,260.11590119089783,nonsignificant,65,45,797,gene
F13H10.5,24,0.053691275167785234,1341,0.9974311684729773,0.0025688315270227116,50.95791100154953,nonsignificant,44,24,447,gene
F13H10.6a,4,0.0449438202247191,267,0.34527915398142317,0.6547208460185768,12987.697422470508,nonsignificant,5,4,89,gene
F13H10.8a,16,0.19753086419753085,243,-0.9953222650189527,0.004677734981047276,92.7922288190348,nonsignificant,8,16,81,gene
F13H10.9,17,0.08762886597938144,582,0.35364480446050983,0.6463551955394902,12821.748013916866,nonsignificant,19,17,194,gene
F14A5.1,14,0.03899721448467967,1077,0.9977365301879648,0.0022634698120351806,44.90045066134188,nonsignificant,31,14,359,gene
F14B4.1,50,0.06915629322268327,2169,0.8985461873857924,0.10145381261420765,2012.5392808280371,nonsignificant,63,50,723,gene
F14B4.2a,58,0.1157684630738523,1503,-0.9231567559663437,0.0768432440336563,1524.33943189564,nonsignificant,46,58,501,gene
F14B4.3,72,0.06382978723404255,3384,0.99702629056419,0.0029737094358099425,58.989474078161834,nonsignificant,102,72,1128,gene
F14B6.1,25,0.102880658436214,729,-0.8313313811121888,0.16866861888781112,3345.8793928775094,nonsignificant,19,25,243,gene
F14B6.2,92,0.1276005547850208,2163,-0.9991887800483032,0.0008112199516967854,16.09217018180913,nonsignificant,65,92,721,gene
F14B6.3,29,0.07901907356948229,1101,-0.5762892028332064,0.4237107971667936,8405.151083397684,nonsignificant,25,29,367,gene
F14B6.4,30,0.08379888268156424,1074,0.14253755804075885,0.8574624419592412,17009.482461145468,nonsignificant,31,30,358,gene
F14B6.5,73,0.10846953937592868,2019,-0.6111145881922349,0.38888541180776515,7714.319914030637,nonsignificant,66,73,673,gene
F14B6.6a,27,0.07803468208092486,1038,0.7037301285157166,0.2962698714842834,5877.10544063373,nonsignificant,33,27,346,gene
F14B8.1a,116,0.15466666666666667,2250,-0.99999895198049,1.0480195099937667e-06,0.02078956301974635,enriched,74,116,750,gene
F14B8.2,6,0.08823529411764706,204,0.0,1.0,19837.0,nonsignificant,6,6,68,gene
F14B8.3,50,0.09596928982725528,1563,0.4998157429292057,0.5001842570707943,9922.155107513347,nonsignificant,55,50,521,gene
F14B8.4,8,0.06896551724137931,348,0.26111731963647267,0.7388826803635273,14657.215730371292,nonsignificant,9,8,116,gene
F14B8.5a,53,0.09851301115241635,1614,-0.766962017726098,0.23303798227390204,4622.774454367395,nonsignificant,45,53,538,gene
F14B8.6,35,0.10115606936416185,1038,-0.5275023859993115,0.47249761400068846,9372.935168931657,nonsignificant,31,35,346,gene
F14B8.7,41,0.07231040564373897,1701,0.9549791189974612,0.045020881002538746,893.0792164473611,nonsignificant,56,41,567,gene
F14D2.1,27,0.09,900,-0.4597086253925802,0.5402913746074198,10717.759998087387,nonsignificant,24,27,300,gene
F14D2.2,29,0.16201117318435754,537,-0.9999909033199269,9.096680073059191e-06,0.18045084260927519,nonsignificant,13,29,179,gene
F14D2.4a,37,0.11746031746031746,945,-0.9690159499015435,0.03098405009845654,614.6306018030824,nonsignificant,26,37,315,gene
F14D2.5,15,0.20833333333333334,216,-0.9975030910848585,0.002496908915141551,49.531182149662946,nonsignificant,7,15,72,gene
F14D2.7,17,0.11038961038961038,462,-0.3944233836646538,0.6055766163353462,12012.823338244263,nonsignificant,15,17,154,gene
F14D2.8,30,0.1079136690647482,834,-0.9504653865643735,0.04953461343562649,982.6181267225227,nonsignificant,21,30,278,gene
F14D2.11,10,0.05102040816326531,588,0.8032943975410568,0.1967056024589432,3902.049035978056,nonsignificant,15,10,196,gene
F14D2.12,31,0.09841269841269841,945,-0.6732004323310368,0.3267995676689632,6482.723023849223,nonsignificant,26,31,315,gene
F14D2.13a,31,0.124,750,-0.846958115841184,0.15304188415881603,3035.891856058434,nonsignificant,24,31,250,gene
F14D2.14,15,0.08287292817679558,543,-0.21073197386571874,0.7892680261342813,15656.709834425737,nonsignificant,14,15,181,gene
F14D2.15,26,0.08666666666666667,900,-0.31690860169039137,0.6830913983096086,13550.484068267706,nonsignificant,24,26,300,gene
F14D2.17,40,0.0823045267489712,1458,0.6236555065013446,0.3763444934986554,7465.545717532827,nonsignificant,46,40,486,gene
F14D2.19,16,0.04747774480712166,1011,0.9281393617741486,0.07186063822585143,1425.4994804862147,nonsignificant,25,16,337,gene
F14D7.1,13,0.07344632768361582,531,0.3944233836646538,0.6055766163353462,12012.823338244263,nonsignificant,15,13,177,gene
F14D7.2,32,0.06986899563318777,1374,0.6696099511512085,0.33039004884879153,6553.9473990134775,nonsignificant,38,32,458,gene
F14D7.3,3,0.046875,192,0.6289066304773024,0.37109336952269756,7361.379171221752,nonsignificant,5,3,64,gene
F14D7.5a,8,0.07766990291262135,309,0.26111731963647267,0.7388826803635273,14657.215730371292,nonsignificant,9,8,103,gene
F14D7.6a,26,0.06615776081424936,1179,0.9808504284992339,0.019149571500766092,379.87004986069695,nonsignificant,41,26,393,gene
F14D7.7,7,0.0673076923076923,312,0.6572182888520912,0.34278171114790873,6799.760804041065,nonsignificant,10,7,104,gene
F14D7.8,45,0.17647058823529413,765,-0.9999818577204367,1.814227956331882e-05,0.35988839969755543,nonsignificant,24,45,255,gene
F14D7.9,5,0.0390625,384,0.9734997193975081,0.026500280602491884,525.6860663116315,nonsignificant,13,5,128,gene
F14D7.10,7,0.0673076923076923,312,0.6572182888520912,0.34278171114790873,6799.760804041065,nonsignificant,10,7,104,gene
F14D7.11,4,0.05,240,0.34527915398142317,0.6547208460185768,12987.697422470508,nonsignificant,5,4,80,gene
F14D7.12,8,0.09411764705882353,255,-0.5857838217574749,0.4142161782425251,8216.80632779697,nonsignificant,6,8,85,gene
F14D7.14,6,0.05263157894736842,342,0.8683319839771855,0.13166801602281455,2611.8984338445725,nonsignificant,11,6,114,gene
F14D7.18,3,0.05084745762711865,177,0.3829249225480261,0.6170750774519739,12240.918311414805,nonsignificant,4,3,59,gene
F14D12.1a,69,0.0853960396039604,2424,0.43892007041431813,0.5610799295856819,11130.142563191172,nonsignificant,74,69,808,gene
F14D12.2,30,0.08595988538681948,1047,-0.9746526813225317,0.025347318677468325,502.8147606049392,nonsignificant,20,30,349,gene
F14D12.4a,55,0.11410788381742738,1446,-0.608634061692448,0.39136593830755195,7763.526118206908,nonsignificant,49,55,482,gene
F14D12.5,48,0.07350689127105667,1959,0.9797249966388731,0.0202750033611269,402.1952416746743,nonsignificant,67,48,653,gene
F14D12.6a,43,0.10565110565110565,1221,-0.24522357341289547,0.7547764265871045,14972.499974208393,nonsignificant,41,43,407,gene
F14E5.1,21,0.04439746300211417,1419,0.9999366575163338,6.334248366623988e-05,1.2565248484872005,nonsignificant,49,21,473,gene
F14E5.2a,90,0.0782608695652174,3450,-0.16882959045823764,0.8311704095417624,16487.92741407994,nonsignificant,88,90,1150,gene
F14E5.3,21,0.04929577464788732,1278,0.9820395224739212,0.01796047752607879,356.28199268482496,nonsignificant,35,21,426,gene
F14E5.4,31,0.07579462102689487,1227,0.2722764533304498,0.7277235466695502,14435.851995283867,nonsignificant,33,31,409,gene
F14E5.5,23,0.08156028368794327,846,0.31084348322064836,0.6891565167793516,13670.797823351999,nonsignificant,25,23,282,gene
F14E5.6,18,0.05142857142857143,1050,0.9804497309071144,0.019550269092885555,387.81868799557077,nonsignificant,31,18,350,gene
F14E5.8,9,0.07377049180327869,366,0.24817036595415076,0.7518296340458492,14914.044450567511,nonsignificant,10,9,122,gene
F14F3.1a,31,0.06798245614035088,1368,0.7998151958224244,0.2001848041775755,3971.065960470565,nonsignificant,39,31,456,gene
F14F3.2,60,0.08941877794336811,2013,-0.10358303233268662,0.8964169676673134,17782.223387616494,nonsignificant,59,60,671,gene
F14F3.3,41,0.09030837004405286,1362,0.6185294388488102,0.3814705611511898,7567.231521556153,nonsignificant,47,41,454,gene
F14F3.4,6,0.06666666666666667,270,0.5204998778130466,0.47950012218695337,9511.843923822595,nonsignificant,8,6,90,gene
F14F3.5,0,0.0,102,0.842700792949719,0.15729920705028105,3120.3443702564255,nonsignificant,2,0,34,gene
F14F4.1,43,0.10776942355889724,1197,-0.47816060966638485,0.5218393903336151,10351.727986047923,nonsignificant,39,43,399,gene
F14F4.3,175,0.12254901960784313,4284,-0.9943822855975639,0.005617714402436127,111.43860060112546,nonsignificant,142,175,1428,gene
F14F7.1,38,0.12418300653594772,918,-0.9993532508774235,0.0006467491225764771,12.829562344549577,nonsignificant,22,38,306,gene
F14F7.2,23,0.0444015444015444,1554,0.9984537965229192,0.0015462034770807424,30.672038374850686,nonsignificant,44,23,518,gene
F14F7.3,29,0.055876685934489405,1557,0.9878071513863389,0.012192848613661062,241.8695379491945,nonsignificant,46,29,519,gene
F14F7.4,27,0.09540636042402827,849,-0.31084348322064836,0.6891565167793516,13670.797823351999,nonsignificant,25,27,283,gene
F14F7.5a,70,0.07625272331154684,2754,0.9316346871106458,0.06836531288935421,1356.1627117861194,nonsignificant,87,70,918,gene
F14F7.7,6,0.09375,192,0.0,1.0,19837.0,nonsignificant,6,6,64,gene
F14F8.1,32,0.0935672514619883,1026,0.0,1.0,19837.0,nonsignificant,32,32,342,gene
F14F8.3,24,0.07228915662650602,996,0.9674172016143874,0.03258279838561265,646.3449715753982,nonsignificant,37,24,332,gene
F14F8.4,20,0.06116207951070336,981,0.9964995241782442,0.003500475821755818,69.43893887617017,nonsignificant,38,20,327,gene
F14F8.5,28,0.0945945945945946,888,0.615911750526148,0.384088249473852,7619.158604812802,nonsignificant,33,28,296,gene
F14F8.6,41,0.10621761658031088,1158,0.0,1.0,19837.0,nonsignificant,41,41,386,gene
F14F8.7,32,0.10738255033557047,894,0.13819556695098922,0.8618044330490108,17095.614538393227,nonsignificant,33,32,298,gene
F14F8.8,7,0.0945945945945946,222,0.0,1.0,19837.0,nonsignificant,7,7,74,gene
F14F8.9,23,0.11616161616161616,594,-0.9198816862723658,0.08011831372763421,1589.30698941508,nonsignificant,16,23,198,gene
F14F8.10,21,0.05555555555555555,1134,0.9982127109630128,0.0017872890369872703,35.45445262671648,nonsignificant,41,21,378,gene
F14F8.11,26,0.06788511749347259,1149,0.9904712086136782,0.009528791386321823,189.02263473046602,nonsignificant,43,26,383,gene
F14F8.12,20,0.06042296072507553,993,0.9948065402619253,0.005193459738074689,103.02266082418761,nonsignificant,37,20,331,gene
F14F8.13,22,0.0668693009118541,987,0.9863362871318188,0.013663712868181228,271.04707216611104,nonsignificant,37,22,329,gene
F14F8.14,5,0.07352941176470588,204,0.0,1.0,19837.0,nonsignificant,5,5,68,gene
F14F8.15,14,0.15555555555555556,270,-0.9918490284064972,0.008150971593502705,161.69082350031317,nonsignificant,7,14,90,gene
F14F9.1,22,0.06528189910979229,1011,0.9803693427427093,0.019630657257290702,389.41334801287564,nonsignificant,36,22,337,gene
F14F9.2,21,0.07553956834532374,834,0.5762892028332064,0.4237107971667936,8405.151083397684,nonsignificant,25,21,278,gene
F14F9.3,58,0.06831566548881036,2547,0.877124611520669,0.12287538847933097,2437.4790812644883,nonsignificant,71,58,849,gene
F14F9.4,71,0.07725788900979326,2757,0.27271767792852364,0.7272823220714764,14427.099422931877,nonsignificant,74,71,919,gene
F14F9.5,23,0.07301587301587302,945,0.6552957779930423,0.3447042220069577,6837.89765195202,nonsignificant,28,23,315,gene
F14F9.6,6,0.06818181818181818,264,0.5204998778130466,0.47950012218695337,9511.843923822595,nonsignificant,8,6,88,gene
F14F9.7,34,0.10149253731343283,1005,0.13422762500737861,0.8657723749926214,17174.32660272863,nonsignificant,35,34,335,gene
F14F9.8,6,0.06976744186046512,258,-0.34527915398142317,0.6547208460185768,12987.697422470508,nonsignificant,5,6,86,gene
F14F11.1a,41,0.08299595141700405,1482,0.6185294388488102,0.3814705611511898,7567.231521556153,nonsignificant,47,41,494,gene
F14F11.2,11,0.14102564102564102,234,-0.7111556336535182,0.2888443663464818,5729.805695215159,nonsignificant,8,11,78,gene
F14H3.1,36,0.10714285714285714,1008,-0.2683994110400988,0.7316005889599012,14512.76088319756,nonsignificant,34,36,336,gene
F14H3.2,37,0.08505747126436781,1305,-0.13236766522180732,0.8676323347781927,17211.222624995007,nonsignificant,36,37,435,gene
F14H3.3,11,0.040145985401459854,822,0.8543899046031371,0.1456100953968629,2888.4674623875694,nonsignificant,17,11,274,gene
F14H3.4,14,0.060085836909871244,699,0.5331457291772748,0.46685427082272524,9260.9881703104,nonsignificant,17,14,233,gene
F14H3.5,15,0.06666666666666667,675,0.7364475227170304,0.26355247728296954,5228.090491862266,nonsignificant,20,15,225,gene
F14H3.6,22,0.08943089430894309,738,-0.6542214138488399,0.3457785861511601,6859.209813480563,nonsignificant,18,22,246,gene
F14H3.7,17,0.04899135446685879,1041,0.988078998503086,0.011921001496914012,236.47690669428326,nonsignificant,31,17,347,gene
F14H3.10,33,0.066,1500,0.9263617298796974,0.07363827012030258,1460.7623643764423,nonsignificant,45,33,500,gene
F14H3.11,17,0.049132947976878616,1038,0.9623646862126857,0.03763531378731436,746.571719598955,nonsignificant,28,17,346,gene
F14H3.12,4,0.027972027972027972,429,0.9790786646622059,0.020921335337794035,415.01652909582026,nonsignificant,12,4,143,gene
F14H3.14,5,0.10416666666666667,144,0.31690860169039137,0.6830913983096086,13550.484068267706,nonsignificant,6,5,48,gene
F14H3.15,5,0.05154639175257732,291,0.817577560548268,0.18242243945173198,3618.7139314040073,nonsignificant,9,5,97,gene
F14H8.1a,38,0.08695652173913043,1311,-0.615911750526148,0.384088249473852,7619.158604812802,nonsignificant,33,38,437,gene
F14H8.2,29,0.0926517571884984,939,-0.2996886270631097,0.7003113729368903,13892.076704949093,nonsignificant,27,29,313,gene
F14H8.4,21,0.09012875536480687,699,-0.17693672624187862,0.8230632737581214,16327.106161539854,nonsignificant,20,21,233,gene
F14H8.5,16,0.06808510638297872,705,0.7247664759251689,0.27523352407483115,5459.807417072426,nonsignificant,21,16,235,gene
F14H8.8,6,0.06741573033707865,267,0.5204998778130466,0.47950012218695337,9511.843923822595,nonsignificant,8,6,89,gene
F14H12.1,39,0.11607142857142858,1008,-0.9997103805902444,0.00028961940975555226,5.74518023132089,nonsignificant,22,39,336,gene
F14H12.2,22,0.0625,1056,0.5672324193322154,0.43276758066778465,8584.810497706843,nonsignificant,26,22,352,gene
F14H12.3,20,0.07751937984496124,774,0.17274065343728873,0.8272593465627113,16410.343657764504,nonsignificant,21,20,258,gene
F14H12.4a,35,0.07056451612903226,1488,0.8251555663895892,0.17484443361041083,3468.3890295297197,nonsignificant,44,35,496,gene
F14H12.6,18,0.16981132075471697,318,-0.9651915211881328,0.03480847881186725,690.4957941910106,nonsignificant,11,18,106,gene
F14H12.7,17,0.17,300,-0.9731433044924755,0.02685669550752441,532.7562687827617,nonsignificant,10,17,100,gene
F14H12.8,24,0.11320754716981132,636,-0.16517267081476084,0.8348273291852392,16560.46972904759,nonsignificant,23,24,212,gene
F14H12.17,20,0.1941747572815534,309,-0.9984345977419975,0.001565402258002549,31.052884591996566,nonsignificant,10,20,103,gene
F15A2.1a,31,0.10616438356164383,876,-0.9709036682587477,0.029096331741252267,577.1839327512213,nonsignificant,21,31,292,gene
F15A2.2,37,0.05817610062893082,1908,0.9500500235452538,0.04994997645474623,990.8576829328009,nonsignificant,51,37,636,gene
F15A2.3,34,0.10089020771513353,1011,0.0,1.0,19837.0,nonsignificant,34,34,337,gene
F15A2.4,22,0.0672782874617737,981,0.9720081845143342,0.027991815485665764,555.2736437891517,nonsignificant,35,22,327,gene
F15A2.5,21,0.09905660377358491,636,-0.35364480446050983,0.6463551955394902,12821.748013916866,nonsignificant,19,21,212,gene
F15A2.6a,64,0.06994535519125683,2745,0.9531625869163614,0.04683741308363864,929.1137633401397,nonsignificant,82,64,915,gene
F15A4.1,42,0.11475409836065574,1098,-0.4835877316039616,0.5164122683960384,10244.070168172213,nonsignificant,38,42,366,gene
F15A4.2,17,0.06296296296296296,810,0.9457081716331454,0.05429182836685469,1076.9869993132966,nonsignificant,27,17,270,gene
F15A4.3,35,0.09641873278236915,1089,0.5708046995596507,0.42919530044034926,8513.947174835208,nonsignificant,40,35,363,gene
F15A4.4,37,0.11349693251533742,978,-0.2646833093626595,0.7353166906373405,14586.477192172924,nonsignificant,35,37,326,gene
F15A4.5,44,0.1896551724137931,696,-0.9999994806195239,5.193804760844568e-07,0.010302950504087369,enriched,21,44,232,gene
F15A4.6,20,0.1388888888888889,432,-0.9790786646622059,0.020921335337794035,415.01652909582026,nonsignificant,12,20,144,gene
F15A4.7,31,0.09657320872274143,963,0.5010377013962389,0.49896229860376107,9897.915117402808,nonsignificant,35,31,321,gene
F15A4.9,60,0.19169329073482427,939,-0.9999999985282686,1.4717314479880355e-09,2.919473673373866e-05,enriched,28,60,313,gene
F15A4.10,15,0.1875,240,-0.9997614365459713,0.00023856345402870974,4.732383237567515,nonsignificant,6,15,80,gene
F15A4.11,22,0.1506849315068493,438,-0.9292988551340171,0.07070114486598289,1402.4986107065026,nonsignificant,15,22,146,gene
F15A4.12,17,0.12318840579710146,414,-0.7327425068456153,0.2672574931543847,5301.586891703529,nonsignificant,13,17,138,gene
F15A4.13,28,0.08383233532934131,1002,0.409986112836654,0.590013887163346,11704.105479659294,nonsignificant,31,28,334,gene
F15A8.1,10,0.08064516129032258,372,0.4362971383492269,0.5637028616507731,11182.173666566387,nonsignificant,12,10,124,gene
F15A8.5a,47,0.1019522776572668,1383,0.22490303780401533,0.7750969621959847,15375.598439081748,nonsignificant,49,47,461,gene
F15A8.6a,49,0.08657243816254417,1698,-0.5490176807311175,0.45098231926888255,8946.136267336824,nonsignificant,44,49,566,gene
F15B9.1,16,0.08421052631578947,570,0.1916348440854897,0.8083651559145103,16035.53959787614,nonsignificant,17,16,190,gene
F15B9.2,7,0.03398058252427184,618,0.9386311708605977,0.0613688291394023,1217.3734636383235,nonsignificant,14,7,206,gene
