Gene,adatcodoncount,adatcodonfreq,proteinlennucleotides,ADAT_transformed_ordered_pvalues,ADAT_pvalues_raw,ADAT_pvalues_corrected,chisquareadatenrichedstatus,expected_adat_codons,observed_adat_codons,protein_length_AA,feature
CCDS1485.1,33,0.08396946564885496,1179,0.9992879884128619,0.0007120115871380363,22.782946765242887,nonsignificant,59,33,393,gene
CCDS1486.1,93,0.1949685534591195,1431,-0.9975681546372571,0.0024318453627428563,77.81418791704591,nonsignificant,68,93,477,gene
CCDS1487.1,209,0.17817561807331628,3519,-0.9997780870031209,0.00022191299687909064,7.100772074137143,nonsignificant,162,209,1173,gene
CCDS1488.1,23,0.22115384615384615,312,-0.9611328961875827,0.03886710381241731,1243.669587789729,nonsignificant,15,23,104,gene
CCDS1489.1,49,0.16723549488054607,879,-0.5490176807311175,0.45098231926888255,14430.532251965704,nonsignificant,44,49,293,gene
CCDS1491.1,42,0.15555555555555556,810,0.12120628204070227,0.8787937179592977,28119.64138726161,nonsignificant,43,42,270,gene
CCDS1492.1,82,0.1752136752136752,1404,-0.9650200553645564,0.034979944635443676,1119.2882684449266,nonsignificant,65,82,468,gene
CCDS1493.1,94,0.12417437252311757,2271,0.31383215014476085,0.6861678498552392,21955.998859667943,nonsignificant,98,94,757,gene
CCDS1494.1,49,0.13725490196078433,1071,0.0,1.0,31998.0,nonsignificant,49,49,357,gene
CCDS1495.1,93,0.1882591093117409,1482,-0.9985088766557244,0.0014911233442756256,47.71296477013147,nonsignificant,67,93,494,gene
CCDS1496.1,161,0.16262626262626262,2970,-0.7855452422355527,0.21445475776444733,6862.123338946786,nonsignificant,146,161,990,gene
CCDS1497.1,51,0.0913978494623656,1674,0.8958374411695609,0.10416255883043908,3332.9935574563897,nonsignificant,64,51,558,gene
CCDS1498.1,46,0.23469387755102042,588,-0.9929416679514719,0.007058332048528108,225.85250888880242,nonsignificant,31,46,196,gene
CCDS1499.1,63,0.12401574803149606,1524,0.834143339657094,0.16585666034290605,5307.081417652308,nonsignificant,75,63,508,gene
CCDS1500.1,28,0.06278026905829596,1338,0.9999182438513327,8.175614866729264e-05,2.61603324505603,nonsignificant,58,28,446,gene
CCDS1501.1,93,0.09657320872274143,2889,0.9999938443713169,6.15562868308854e-06,0.19696780660146712,nonsignificant,148,93,963,gene
CCDS1502.1,88,0.12038303693570451,2193,0.9557204914456081,0.044279508554391875,1416.8557147234312,nonsignificant,109,88,731,gene
CCDS1503.1,35,0.07186858316221766,1461,0.9999371476222879,6.28523777120333e-05,2.0111503820296415,nonsignificant,68,35,487,gene
CCDS1504.1,65,0.18518518518518517,1053,-0.9500500235452538,0.04994997645474623,1598.2993465989698,nonsignificant,51,65,351,gene
CCDS1505.1,39,0.2254335260115607,519,-0.9790786646622059,0.020921335337794035,669.4408881387335,nonsignificant,27,39,173,gene
CCDS1506.1,27,0.14835164835164835,546,-0.15548073252706007,0.8445192674729399,27022.927520599133,nonsignificant,26,27,182,gene
CCDS1507.1,97,0.16302521008403362,1785,-0.1625807480164121,0.8374192519835879,26795.741224970847,nonsignificant,95,97,595,gene
CCDS1508.1,15,0.1171875,384,0.3723741949716407,0.6276258050283593,20082.77050929744,nonsignificant,17,15,128,gene
CCDS1509.1,36,0.1276595744680851,846,0.6454605202264987,0.3545394797735013,11344.554273792495,nonsignificant,42,36,282,gene
CCDS1510.1,86,0.15467625899280577,1668,0.6441910586860226,0.35580894131397744,11385.17450416465,nonsignificant,95,86,556,gene
CCDS1511.1,56,0.1794871794871795,936,-0.8989497440745905,0.10105025592540948,3233.4060891012523,nonsignificant,45,56,312,gene
CCDS1512.1,30,0.05504587155963303,1635,0.9999992569016276,7.430983723414125e-07,0.023777661718180517,depleted,72,30,545,gene
CCDS1513.1,78,0.07310215557638237,3201,0.999999998053294,1.9467060601806844e-09,6.229070051366154e-05,depleted,152,78,1067,gene
CCDS1514.1,195,0.16414141414141414,3564,-0.9448144490088659,0.05518555099113409,1765.8272606143087,nonsignificant,170,195,1188,gene
CCDS1515.1,64,0.0784313725490196,2448,0.9999999288169583,7.118304164714049e-08,0.0022777149666252015,depleted,124,64,816,gene
CCDS1516.1,139,0.08985132514544279,4641,0.9999990390226404,9.609773595473183e-07,0.03074935355079509,depleted,210,139,1547,gene
CCDS1517.1,58,0.13302752293577982,1308,0.29910355414353484,0.7008964458564652,22427.28447451517,nonsignificant,61,58,436,gene
CCDS1518.1,46,0.08695652173913043,1587,0.9896990100434896,0.010300989956510442,329.61107662842113,nonsignificant,67,46,529,gene
CCDS1519.1,27,0.07458563535911603,1086,0.9964692380821688,0.0035307619178311742,112.97731984676192,nonsignificant,47,27,362,gene
CCDS1521.1,64,0.15421686746987953,1245,-0.29910355414353484,0.7008964458564652,22427.28447451517,nonsignificant,61,64,415,gene
CCDS1522.1,12,0.05042016806722689,714,0.9998386835796914,0.0001613164203086201,5.161802817035226,nonsignificant,34,12,238,gene
CCDS1523.1,84,0.08292201382033564,3039,0.9999998990511165,1.0094888349492344e-07,0.00323016237407056,depleted,149,84,1013,gene
CCDS1524.1,31,0.21678321678321677,429,-0.846958115841184,0.15304188415881603,4897.034209313795,nonsignificant,24,31,143,gene
CCDS1525.1,56,0.16666666666666666,1008,-0.6038560908479259,0.3961439091520741,12675.812805048066,nonsignificant,50,56,336,gene
CCDS1526.1,58,0.17159763313609466,1014,-0.41378631892686,0.58621368107314,18757.665366978334,nonsignificant,54,58,338,gene
CCDS1527.1,91,0.18609406952965235,1467,-0.7812419954666112,0.21875800453338878,6999.818629059374,nonsignificant,80,91,489,gene
CCDS1528.1,96,0.19875776397515527,1449,-0.984686178286568,0.015313821713432032,490.01166718639814,nonsignificant,75,96,483,gene
CCDS1531.1,26,0.057649667405764965,1353,0.9999390025711035,6.099742889649526e-05,1.9517957298300554,nonsignificant,56,26,451,gene
CCDS1532.1,20,0.05934718100890208,1011,0.9989606369008664,0.001039363099133526,33.257540446074564,nonsignificant,41,20,337,gene
CCDS1533.1,21,0.06840390879478828,921,0.9992062599134387,0.0007937400865612488,25.398095289786838,nonsignificant,43,21,307,gene
CCDS1534.1,30,0.07281553398058252,1236,0.9998924888232705,0.00010751117672950066,3.440142632990562,nonsignificant,60,30,412,gene
CCDS1536.1,195,0.12786885245901639,4575,0.9081077889013438,0.0918922110986562,2940.366970734801,nonsignificant,220,195,1525,gene
CCDS1537.1,107,0.17147435897435898,1872,-0.9961339434600363,0.003866056539963756,123.70607716576026,nonsignificant,81,107,624,gene
CCDS1538.1,86,0.08548707753479125,3018,0.9999993152347856,6.847652144212874e-07,0.021911117331052353,depleted,146,86,1006,gene
CCDS1539.1,43,0.11653116531165311,1107,0.8655834258296405,0.13441657417035946,4301.061540303162,nonsignificant,54,43,369,gene
CCDS1540.1,34,0.10493827160493827,972,0.9231567559663437,0.0768432440336563,2458.8301225889345,nonsignificant,46,34,324,gene
CCDS1541.1,79,0.09218203033838973,2571,0.9999717449667188,2.8255033281179207e-05,0.9041045549311723,nonsignificant,126,79,857,gene
CCDS1542.1,73,0.09720372836218376,2253,0.9998320345241063,0.00016796547589366837,5.3745592976456,nonsignificant,113,73,751,gene
CCDS1543.1,17,0.12142857142857143,420,0.617266911114774,0.38273308888522595,12246.693378149459,nonsignificant,21,17,140,gene
CCDS1544.1,24,0.14906832298136646,483,-0.16517267081476084,0.8348273291852392,26712.804879269283,nonsignificant,23,24,161,gene
CCDS1545.1,69,0.11201298701298701,1848,0.9731433044924755,0.02685669550752441,859.3605428497661,nonsignificant,90,69,616,gene
CCDS1546.1,9,0.10344827586206896,261,0.45350640459341784,0.5464935954065822,17486.702065819816,nonsignificant,11,9,87,gene
CCDS1547.1,82,0.17982456140350878,1368,-0.9972496519808941,0.002750348019105857,88.00563591534922,nonsignificant,59,82,456,gene
CCDS1548.1,85,0.23160762942779292,1101,-0.9999477213421674,5.2278657832674425e-05,1.6728124933299162,nonsignificant,55,85,367,gene
CCDS1549.1,84,0.22888283378746593,1101,-0.9999078410319368,9.215896806326964e-05,2.948902660088502,nonsignificant,55,84,367,gene
CCDS1550.1,20,0.145985401459854,411,0.5857838217574749,0.4142161782425251,13254.089271404318,nonsignificant,24,20,137,gene
CCDS1551.1,51,0.09640831758034027,1587,0.9493828219476823,0.05061717805231766,1619.6484633180605,nonsignificant,67,51,529,gene
CCDS1552.1,58,0.24892703862660945,699,-0.9920680764672047,0.007931923532795277,253.80568920238326,nonsignificant,41,58,233,gene
CCDS1553.1,33,0.059033989266547404,1677,0.9999997725820773,2.2741792273674056e-07,0.007276918691730225,depleted,79,33,559,gene
CCDS1554.1,157,0.15467980295566502,3045,-0.9625719448759369,0.03742805512406309,1197.6229078597707,nonsignificant,133,157,1015,gene
CCDS1555.1,172,0.1816261879619852,2841,-0.9909635206375177,0.009036479362482266,289.14926664070754,nonsignificant,141,172,947,gene
CCDS1556.1,103,0.22939866369710468,1347,-0.9999574390858038,4.2560914196177174e-05,1.3618641324492773,nonsignificant,69,103,449,gene
CCDS1557.1,134,0.20679012345679013,1944,-0.9999787658337318,2.1234166268169724e-05,0.6794508522488948,nonsignificant,93,134,648,gene
CCDS1558.1,131,0.07616279069767441,5160,0.9999999999666523,3.3347703604291076e-11,1.0670598199301059e-06,depleted,232,131,1720,gene
CCDS1559.1,122,0.07443563148261134,4917,0.9999999999865266,1.3473434800175472e-11,4.3112296673601475e-07,depleted,223,122,1639,gene
CCDS1561.1,92,0.19827586206896552,1392,-0.9991887800483032,0.0008112199516967854,25.957416014393736,nonsignificant,65,92,464,gene
CCDS1562.1,79,0.16989247311827957,1395,-0.5174747876861178,0.48252521231388223,15439.841743619603,nonsignificant,73,79,465,gene
CCDS1563.1,66,0.2018348623853211,981,-0.9643080998831957,0.03569190011680438,1142.0694199375064,nonsignificant,51,66,327,gene
CCDS1564.1,82,0.23229461756373937,1059,-0.9999996696856805,3.3031431943173264e-07,0.01056939759317658,enriched,47,82,353,gene
CCDS1565.1,40,0.21978021978021978,546,-0.9989091648238747,0.0010908351761252995,34.90454396565733,nonsignificant,24,40,182,gene
CCDS1566.1,36,0.13636363636363635,792,-0.5204998778130466,0.47950012218695337,15343.044909738133,nonsignificant,32,36,264,gene
CCDS1567.1,29,0.2248062015503876,387,-0.9191444016299477,0.08085559837005234,2587.217436644935,nonsignificant,21,29,129,gene
CCDS1568.1,33,0.16666666666666666,594,-0.416117579229635,0.583882420770365,18683.06969981014,nonsignificant,30,33,198,gene
CCDS1569.1,100,0.22727272727272727,1320,-0.9984229094263245,0.0015770905736755515,50.46374417647029,nonsignificant,73,100,440,gene
CCDS1571.1,80,0.16736401673640167,1434,-0.9777458751769008,0.022254124823099214,712.0874860895286,nonsignificant,62,80,478,gene
CCDS1572.1,35,0.25547445255474455,411,-0.9876566396465449,0.012343360353455044,394.9628445898545,nonsignificant,23,35,137,gene
CCDS1573.1,36,0.2748091603053435,393,-0.9996533806488653,0.000346619351134667,11.091125997607076,nonsignificant,20,36,131,gene
CCDS1574.1,40,0.31496062992125984,381,-0.999992255783569,7.744216431044088e-06,0.2477994373605487,nonsignificant,20,40,127,gene
CCDS1575.1,54,0.2084942084942085,777,-0.9948065402619253,0.005193459738074689,166.1803246989139,nonsignificant,37,54,259,gene
CCDS1576.1,3,0.046875,192,0.9544997361036415,0.04550026389635857,1455.9174441556816,nonsignificant,9,3,64,gene
CCDS1577.1,34,0.12546125461254612,813,0.5766603584175565,0.4233396415824435,13546.021851355028,nonsignificant,39,34,271,gene
CCDS1578.1,118,0.31216931216931215,1134,-0.9999999999999967,3.3163694695341808e-15,1.0611719028615472e-10,enriched,58,118,378,gene
CCDS1579.1,105,0.09075194468452895,3471,0.9999993812543165,6.187456835037505e-07,0.01979862438075301,depleted,170,105,1157,gene
CCDS1580.1,124,0.16779431664411368,2217,0.0,1.0,31998.0,nonsignificant,124,124,739,gene
CCDS1581.1,99,0.16779661016949152,1770,-0.920950541748452,0.07904945825154791,2529.4245651330302,nonsignificant,83,99,590,gene
CCDS1582.1,70,0.12237762237762238,1716,0.18633628423320814,0.8136637157667919,26035.611577105807,nonsignificant,72,70,572,gene
CCDS1584.1,85,0.11502029769959404,2217,0.9731144881465921,0.02688551185340797,860.2826082853483,nonsignificant,108,85,739,gene
CCDS1585.1,92,0.18930041152263374,1458,-0.9335425799830688,0.0664574200169312,2126.5045257017646,nonsignificant,76,92,486,gene
CCDS1586.1,98,0.14182344428364688,2073,-0.3958736926708315,0.6041263073291685,19330.833581918734,nonsignificant,93,98,691,gene
CCDS1587.1,75,0.22865853658536586,984,-0.9997962215404385,0.00020377845956151062,6.520503149049217,nonsignificant,49,75,328,gene
CCDS1588.1,79,0.09175377468060394,2583,0.9997543894890346,0.0002456105109653582,7.859045129869531,nonsignificant,119,79,861,gene
CCDS1589.1,34,0.125,816,0.6572182888520912,0.34278171114790873,10968.329193310783,nonsignificant,40,34,272,gene
CCDS1590.1,30,0.16216216216216217,555,-0.4362971383492269,0.5637028616507731,18037.364167101437,nonsignificant,27,30,185,gene
CCDS1592.1,73,0.10719530102790015,2043,0.9810964569888787,0.01890354301112133,604.8755692698603,nonsignificant,96,73,681,gene
CCDS1593.1,105,0.1446280991735537,2178,-0.30938077980235534,0.6906192201976447,22098.433807884234,nonsignificant,101,105,726,gene
CCDS1594.1,44,0.08979591836734693,1470,0.9833240247395321,0.01667597526046795,533.5978563844534,nonsignificant,63,44,490,gene
CCDS1595.1,63,0.14754098360655737,1281,-0.397462993894686,0.602537006105314,19279.97912135784,nonsignificant,59,63,427,gene
CCDS1596.1,19,0.06529209621993128,873,0.9979452810238681,0.0020547189761318117,65.7468977982657,nonsignificant,38,19,291,gene
CCDS1597.1,25,0.13089005235602094,573,0.6386895714738211,0.3613104285261789,11561.211091980673,nonsignificant,30,25,191,gene
CCDS1598.1,180,0.17357762777242045,3111,-0.6454605202264987,0.3545394797735013,11344.554273792495,nonsignificant,168,180,1037,gene
CCDS1599.1,72,0.21364985163204747,1011,-0.9998736625027008,0.0001263374972991737,4.04254723857896,nonsignificant,46,72,337,gene
CCDS1600.1,110,0.2240325865580448,1473,-0.9987279956207621,0.0012720043792379132,40.701596126854746,nonsignificant,81,110,491,gene
CCDS1601.1,178,0.10974106041923551,4866,0.9999761289399195,2.3871060080492233e-05,0.7638261804555905,nonsignificant,244,178,1622,gene
CCDS1602.1,136,0.23129251700680273,1764,-0.999238718721545,0.0007612812784549283,24.359478348000795,nonsignificant,102,136,588,gene
CCDS1603.1,12,0.0821917808219178,438,0.9504653865643735,0.04953461343562649,1585.0085607131764,nonsignificant,21,12,146,gene
CCDS1604.1,28,0.09302325581395349,903,0.8952425101502697,0.10475748984973034,3352.0301602116715,nonsignificant,38,28,301,gene
CCDS1605.1,48,0.09090909090909091,1584,0.9953222650189527,0.004677734981047276,149.67816392355073,nonsignificant,72,48,528,gene
CCDS1606.1,55,0.10978043912175649,1503,0.9424158849271239,0.05758411507287605,1842.5765141018878,nonsignificant,71,55,501,gene
CCDS1607.1,16,0.21052631578947367,228,-0.7517869210100797,0.24821307898992026,7942.322101519469,nonsignificant,12,16,76,gene
CCDS1608.1,214,0.17147435897435898,3744,-0.9730077137275978,0.026992286272402254,863.6991761443273,nonsignificant,184,214,1248,gene
CCDS1609.1,84,0.21,1200,-0.9980542263062608,0.0019457736937391556,62.2608666522655,nonsignificant,60,84,400,gene
CCDS1610.1,25,0.11574074074074074,648,0.15548073252706007,0.8445192674729399,27022.927520599133,nonsignificant,26,25,216,gene
CCDS1611.1,31,0.08611111111111111,1080,0.9974883337369774,0.002511666263022618,80.36829708419774,nonsignificant,53,31,360,gene
CCDS1612.1,25,0.07861635220125786,954,0.9980403549458344,0.0019596450541656198,62.7047224431915,nonsignificant,46,25,318,gene
CCDS1613.1,144,0.16089385474860335,2685,-0.9107583540057965,0.08924164599420346,2855.5541885225225,nonsignificant,125,144,895,gene
CCDS1614.1,161,0.12717219589257503,3798,0.9223547034645269,0.0776452965354731,2484.4941985420683,nonsignificant,185,161,1266,gene
CCDS1615.1,73,0.13493530499075784,1623,0.7276394166740263,0.27236058332597374,8714.993945264509,nonsignificant,83,73,541,gene
CCDS1616.1,126,0.2131979695431472,1773,-0.99852995549763,0.0014700445023699711,47.038483986834336,nonsignificant,95,126,591,gene
CCDS1617.1,48,0.09393346379647749,1533,0.9998778393253324,0.0001221606746676184,3.908897268014454,nonsignificant,83,48,511,gene
CCDS1618.1,45,0.09240246406570841,1461,0.9961385093366666,0.0038614906633334255,123.55997824534295,nonsignificant,69,45,487,gene
CCDS1620.1,68,0.08028335301062574,2541,0.9999979347142038,2.0652857961262046e-06,0.0660850149044463,nonsignificant,120,68,847,gene
CCDS1622.1,78,0.14661654135338345,1596,-0.5938835217804431,0.4061164782195569,12994.91507006938,nonsignificant,71,78,532,gene
CCDS1624.1,35,0.07658643326039387,1371,0.9997110385482375,0.00028896145176247163,9.246188533495568,nonsignificant,64,35,457,gene
CCDS1625.1,52,0.062424969987995196,2499,0.9999999998992296,1.0077036153879857e-10,3.2244500285184767e-06,depleted,124,52,833,gene
CCDS1626.1,23,0.11794871794871795,585,0.5585816732179464,0.4414183267820536,14124.503620372152,nonsignificant,27,23,195,gene
CCDS1627.1,29,0.07304785894206549,1191,0.9997916661910735,0.00020833380892646466,6.666265218029016,nonsignificant,57,29,397,gene
CCDS1628.1,54,0.0743801652892562,2178,0.9999873450867972,1.2654913202738493e-05,0.4049319126612263,nonsignificant,97,54,726,gene
CCDS1631.1,94,0.1598639455782313,1764,-0.9472949582097733,0.05270504179022673,1686.455927203675,nonsignificant,77,94,588,gene
CCDS1632.1,152,0.14657666345226616,3111,-0.9334614873223771,0.06653851267762287,2129.0993286585767,nonsignificant,131,152,1037,gene
CCDS1633.1,137,0.14842903575297942,2769,-0.9597827494417467,0.040217250558253315,1286.8715833629897,nonsignificant,115,137,923,gene
CCDS1635.1,15,0.11029411764705882,408,0.0,1.0,31998.0,nonsignificant,15,15,136,gene
CCDS1636.1,64,0.13141683778234087,1461,0.28601420433061775,0.7139857956693823,22846.117489828892,nonsignificant,67,64,487,gene
CCDS1637.1,67,0.21405750798722045,939,-0.9898720094506094,0.010127990549390656,324.0754415994022,nonsignificant,49,67,313,gene
CCDS1638.1,85,0.18763796909492272,1359,-0.9913351032739749,0.0086648967260251,277.25936543935114,nonsignificant,64,85,453,gene
CCDS1639.1,15,0.09433962264150944,477,0.8095697361744796,0.19043026382552042,6093.387581889002,nonsignificant,21,15,159,gene
CCDS1640.1,14,0.0880503144654088,477,0.9119184883378098,0.08808151166219025,2818.4322101667635,nonsignificant,22,14,159,gene
CCDS1643.1,186,0.19914346895074947,2802,-0.999849160737566,0.00015083926243399443,4.826554719362954,nonsignificant,141,186,934,gene
CCDS1644.1,179,0.20410490307867732,2631,-0.9999335652639021,6.643473609796127e-05,2.1257786856625644,nonsignificant,133,179,877,gene
CCDS1646.1,133,0.1747700394218134,2283,-0.9632154767742241,0.03678452322577587,1177.0311741783762,nonsignificant,111,133,761,gene
CCDS1647.1,33,0.11498257839721254,861,0.663331632389964,0.33666836761003605,10772.714426785933,nonsignificant,39,33,287,gene
CCDS1648.1,27,0.13846153846153847,585,0.14989326086147414,0.8501067391385259,27201.71543895455,nonsignificant,28,27,195,gene
CCDS1649.1,50,0.18382352941176472,816,-0.9939300276379767,0.006069972362023284,194.22697564002104,nonsignificant,34,50,272,gene
CCDS1650.1,48,0.17843866171003717,807,-0.9836487784241942,0.016351221575805836,523.2063879826352,nonsignificant,34,48,269,gene
CCDS1651.1,66,0.17010309278350516,1164,-0.8619892624313445,0.13801073756865542,4416.067580721836,nonsignificant,55,66,388,gene
CCDS1652.1,141,0.19157608695652173,2208,-0.9985038357102545,0.0014961642897455517,47.87426494327816,nonsignificant,108,141,736,gene
CCDS1653.1,28,0.15555555555555556,540,-0.7991748773048584,0.2008251226951417,6426.002275999143,nonsignificant,22,28,180,gene
CCDS1654.1,70,0.1583710407239819,1326,-0.8032943975410568,0.1967056024589432,6294.185867481265,nonsignificant,60,70,442,gene
CCDS1656.1,37,0.10220994475138122,1086,0.7087071523821902,0.2912928476178098,9320.78853807468,nonsignificant,44,37,362,gene
CCDS1657.1,46,0.15699658703071673,879,-0.737668324591646,0.262331675408354,8394.088949716512,nonsignificant,39,46,293,gene
CCDS1659.1,27,0.2,405,-0.8095697361744796,0.19043026382552042,6093.387581889002,nonsignificant,21,27,135,gene
CCDS1660.1,54,0.1036468330134357,1563,0.9963495655955581,0.0036504344044418794,116.80660007333125,nonsignificant,80,54,521,gene
CCDS1661.1,151,0.1499503475670308,3021,-0.3209815724742675,0.6790184275257325,21727.23164396839,nonsignificant,146,151,1007,gene
CCDS1662.1,21,0.1044776119402985,603,0.8141232676341279,0.1858767323658721,5947.683682243175,nonsignificant,28,21,201,gene
CCDS1663.1,18,0.11920529801324503,453,0.4873092397380765,0.5126907602619235,16405.078946861027,nonsignificant,21,18,151,gene
CCDS1664.1,59,0.08613138686131387,2055,0.9999183806964029,8.161930359704385e-05,2.611654476498209,nonsignificant,98,59,685,gene
CCDS1665.1,67,0.08121212121212121,2475,0.9997145389393792,0.00028546106062073454,9.134183017742265,nonsignificant,104,67,825,gene
CCDS1666.1,39,0.15853658536585366,738,-0.6088274771898605,0.3911725228101395,12516.738384878843,nonsignificant,34,39,246,gene
CCDS1668.1,79,0.1539961013645224,1539,0.5496486564151261,0.45035134358487394,14410.342292028796,nonsignificant,86,79,513,gene
CCDS1669.1,55,0.14102564102564102,1170,0.1063053306767674,0.8936946693232326,28596.442029004796,nonsignificant,56,55,390,gene
CCDS1671.1,41,0.211340206185567,582,-0.9998254499732966,0.0001745500267034606,5.585251754457333,nonsignificant,23,41,194,gene
CCDS1672.1,56,0.12121212121212122,1386,0.7816453094341018,0.21835469056589815,6986.913388727609,nonsignificant,66,56,462,gene
CCDS1674.1,59,0.1544502617801047,1146,-0.5901532706315364,0.40984672936846356,13114.275646332097,nonsignificant,53,59,382,gene
CCDS1675.1,46,0.10430839002267574,1323,0.9452119397850556,0.05478806021494448,1753.1083507577935,nonsignificant,61,46,441,gene
CCDS1676.1,132,0.26666666666666666,1485,-0.9999999999984626,1.537459794428033e-12,4.91956385021082e-08,enriched,72,132,495,gene
CCDS1678.1,28,0.17177914110429449,489,-0.5857838217574749,0.4142161782425251,13254.089271404318,nonsignificant,24,28,163,gene
CCDS1679.1,34,0.16748768472906403,609,0.4835877316039616,0.5164122683960384,16524.159764136435,nonsignificant,38,34,203,gene
CCDS1681.1,105,0.25547445255474455,1233,-0.999985350307788,1.4649692211951422e-05,0.4687608513980216,nonsignificant,69,105,411,gene
CCDS1682.1,137,0.1537598204264871,2673,-0.4607454289130578,0.5392545710869422,17255.067765639975,nonsignificant,130,137,891,gene
CCDS1683.1,48,0.13953488372093023,1032,0.1135969936329364,0.8864030063670636,28363.1233977333,nonsignificant,49,48,344,gene
CCDS1684.1,63,0.2150170648464164,879,-0.9998784980243569,0.0001215019756430812,3.8878202166273126,nonsignificant,39,63,293,gene
CCDS1685.1,246,0.10370994940978077,7116,0.9999996564957341,3.4350426594690923e-07,0.010991449501769201,depleted,340,246,2372,gene
CCDS1686.1,50,0.06747638326585695,2223,0.9999973320454064,2.6679545936247906e-06,0.08536921108680605,nonsignificant,96,50,741,gene
CCDS1687.1,122,0.2623655913978495,1395,-0.9999999427205626,5.7279437436661846e-08,0.0018328274390983057,enriched,75,122,465,gene
CCDS1688.1,44,0.13580246913580246,972,0.23191743809905696,0.768082561900943,24577.105815706374,nonsignificant,46,44,324,gene
CCDS1689.1,25,0.13020833333333334,576,-0.617266911114774,0.38273308888522595,12246.693378149459,nonsignificant,21,25,192,gene
CCDS1690.1,57,0.0521978021978022,3276,0.9999999999946203,5.37974364937688e-12,1.721410372927614e-07,depleted,138,57,1092,gene
CCDS1691.1,60,0.066006600660066,2727,0.9999999364527098,6.3547290184678e-08,0.0020333861913293264,depleted,119,60,909,gene
CCDS1692.1,80,0.16260162601626016,1476,-0.7680022763712693,0.23199772362873072,7423.463160672126,nonsignificant,70,80,492,gene
CCDS1693.1,61,0.18100890207715134,1011,-0.8385705376329208,0.16142946236707922,5165.4199368218015,nonsignificant,51,61,337,gene
CCDS1694.1,56,0.20973782771535582,801,-0.9935146920293286,0.00648530797067137,207.5168844455425,nonsignificant,39,56,267,gene
CCDS1695.1,83,0.07087959009393681,3513,0.9999999988522988,1.1477011756951887e-09,3.672414221989465e-05,depleted,160,83,1171,gene
CCDS1696.1,34,0.1452991452991453,702,0.3781265756692591,0.6218734243307409,19898.705831735046,nonsignificant,37,34,234,gene
CCDS1697.1,71,0.2282958199356913,933,-0.9915819559346479,0.008418044065352112,269.3605740031369,nonsignificant,52,71,311,gene
CCDS1698.1,59,0.05539906103286385,3195,0.9999999999999991,9.077720303970788e-16,2.904688942864573e-11,depleted,161,59,1065,gene
CCDS1699.1,48,0.2436548223350254,591,-0.9998429477157692,0.00015705228423075143,5.025358990815584,nonsignificant,28,48,197,gene
CCDS1700.1,81,0.20610687022900764,1179,-0.9958187802008571,0.004181219799142918,133.7906711329751,nonsignificant,59,81,393,gene
CCDS1701.1,99,0.21951219512195122,1353,-0.9663519741252383,0.03364802587476163,1076.6695319406226,nonsignificant,80,99,451,gene
CCDS1702.1,28,0.08588957055214724,978,0.9920445614289906,0.007955438571009409,254.55812339515904,nonsignificant,46,28,326,gene
CCDS1703.1,585,0.12817703768624014,13692,0.997548536910848,0.0024514630891520482,78.44191592668724,nonsignificant,663,585,4564,gene
CCDS1704.1,23,0.08846153846153847,780,0.9407702962727206,0.0592297037272794,1895.2320598654862,nonsignificant,34,23,260,gene
CCDS1705.1,73,0.10110803324099724,2166,0.9999346058121946,6.539418780533551e-05,2.0924832213951254,nonsignificant,116,73,722,gene
CCDS1706.1,23,0.21100917431192662,327,-0.9611328961875827,0.03886710381241731,1243.669587789729,nonsignificant,15,23,109,gene
CCDS1707.1,9,0.07142857142857142,378,0.9476549367268368,0.052345063273163295,1674.937334614679,nonsignificant,17,9,126,gene
CCDS1708.1,50,0.15015015015015015,999,-0.1135969936329364,0.8864030063670636,28363.1233977333,nonsignificant,49,50,333,gene
CCDS1709.1,17,0.13076923076923078,390,0.35364480446050983,0.6463551955394902,20682.073546872605,nonsignificant,19,17,130,gene
CCDS1712.1,135,0.09361997226074896,4326,0.9999999093189766,9.068102335564775e-08,0.002901611385334017,depleted,213,135,1442,gene
CCDS1713.1,129,0.09214285714285714,4200,0.9999999408575766,5.914242341501003e-08,0.001892439264433491,depleted,207,129,1400,gene
CCDS1714.1,36,0.11960132890365449,903,0.7142493696269789,0.2857506303730211,9143.448670675929,nonsignificant,43,36,301,gene
CCDS1715.1,279,0.24366812227074236,3435,-1.0,7.000384719393905e-19,2.2399831025116618e-14,enriched,165,279,1145,gene
CCDS1716.1,35,0.12773722627737227,822,0.25769160592828366,0.7423083940717163,23752.38399350678,nonsignificant,37,35,274,gene
CCDS1717.1,52,0.19402985074626866,804,-0.9990585904140664,0.0009414095859335535,30.123223930701844,nonsignificant,33,52,268,gene
CCDS1719.1,163,0.2052896725440806,2382,-0.9999992010410913,7.989589087235516e-07,0.025565087161336205,enriched,111,163,794,gene
CCDS1720.1,26,0.12935323383084577,603,0.1526103403132857,0.8473896596867143,27114.774330655484,nonsignificant,27,26,201,gene
CCDS1721.1,92,0.12041884816753927,2292,0.9606481631386563,0.039351836861343685,1259.1800758892753,nonsignificant,114,92,764,gene
CCDS1722.1,56,0.11789473684210526,1425,0.9717596312666996,0.028240368733300433,903.6353187281472,nonsignificant,75,56,475,gene
CCDS1723.1,104,0.14035087719298245,2223,-0.7459830932196896,0.25401690678031036,8128.032983156371,nonsignificant,93,104,741,gene
